JD,Tempo,BCPy
2452082.7492174553,25826.457613438386,25826.45753951088
2452083.6698582214,25879.45500510759,25879.455209225136
2452084.590498987,25852.562590338934,25852.562496764716
2452085.5111397533,25777.30333923432,25777.303309010866
2452086.4317805194,25694.763127633774,25694.762899881312
2452087.352421285,25646.198020557797,25646.19745193894
2452088.2730620513,25663.610488157316,25663.61005769083
2452089.193702817,25762.448521010985,25762.447833352926
2452090.114343583,25938.089118555505,25938.088419715597
2452091.0349843493,26166.917188179297,26166.916845448854
2452091.955625115,26411.744434803328,26411.744142229083
2452092.876265881,26630.327828668567,26630.327036979248
2452093.796906647,26785.04001065369,26785.03995605453
2452094.717547413,26851.487833782958,26851.48780678951
2452095.638188179,26824.0904306105,26824.090666317315
2452096.558828945,26717.364207637213,26717.3639455298
2452097.479469711,26562.602014274245,26562.60171799338
2452098.400110477,26400.72204044816,26400.72166803307
2452099.320751243,26272.908143168017,26272.907481032387
2452100.241392009,26211.189180316902,26211.188143112224
2452101.1620327746,26231.10869232569,26231.107796518947
2452102.082673541,26328.162798166337,26328.16192133754
2452103.003314307,26478.815397542017,26478.81460488936
2452103.9239550726,26645.865043478578,26645.864319532142
2452104.844595839,26786.932084798016,26786.93153179244
2452105.7652366045,26864.128064133576,26864.127937351706
2452106.6858773706,26852.69755031363,26852.697289859057
2452107.606518137,26746.65355004739,26746.653574643828
2452108.5271589025,26560.12978776105,26560.129512660773
2452109.4477996686,26324.130112936225,26324.129785268437
2452110.3684404343,26079.43409746276,26079.4337428241
2452111.2890812005,25867.271907290702,25867.271262092134
2452112.2097219666,25719.902715858996,25719.902304603358
2452113.1303627323,25653.251468557355,25653.25068418025
2452114.0510034985,25663.27416598831,25663.273480052638
2452114.971644264,25726.896514153188,25726.896087787638
2452115.8922850303,25807.30214949013,25807.301450488416
2452116.8129257965,25862.366903953854,25862.36666825675
2452117.733566562,25854.31871759733,25854.318515656
2452118.6542073283,25758.39863668756,25758.398427263757
2452119.5748480945,25568.55299109318,25568.552917726658
2452120.49548886,25298.846184230297,25298.84577177114
2452121.4161296263,24980.26809225408,24980.267517882538
2452122.336770392,24653.67137045977,24653.670875762225
2452123.257411158,24360.44785087834,24360.44726163548
2452124.1780519243,24133.077060401185,24133.07631956726
2452125.09869269,23987.709945960418,23987.709293748518
2452126.019333456,23920.48316908961,23920.48227359047
2452126.939974222,23908.403523654128,23908.402610520083
2452127.860614988,23914.606928126577,23914.606168518192
2452128.781255754,23896.78438041961,23896.783814953375
2452129.70189652,23816.85120600478,23816.850960313088
2452130.622537286,23649.650200852022,23649.64972691759
2452131.5431780517,23388.694785526848,23388.694428184725
2452132.463818818,23047.647206852587,23047.646915762507
2452133.384459584,22657.184906278453,22657.184597615647
2452134.3051003497,22257.977707671253,22257.97730811547
2452135.225741116,21891.3799330296,21891.379204239565
2452136.146381882,21589.96548990653,21589.965014781203
2452137.0670226477,21370.076745716517,21370.075997553933
2452137.987663414,21228.08305490317,21228.082367942545
2452138.9083041796,21141.219518278263,21141.218936632707
2452139.8289449457,21072.804175234687,21072.803445372694
2452140.749585712,20980.64311101182,20980.642651535512
2452141.6702264776,20826.701107842997,20826.70076190098
2452142.5908672437,20585.81760702056,20585.81732656238
2452143.5115080094,20251.48249839998,20251.48225716348
2452144.4321487756,19837.35145735391,19837.350853599124
2452145.3527895417,19374.155378326832,19374.154940669607
2452146.2734303074,18902.71626583307,18902.715592249155
2452147.1940710736,18464.652244244666,18464.651546759676
2452148.1147118392,18092.904304987784,18092.903672770222
2452149.0353526054,17804.239441514394,17804.238634266483
2452149.9559933715,17595.445185769848,17595.444420997832
2452150.8766341372,17444.088499823152,17444.087617392503
2452151.7972749034,17313.66089497511,17313.660042277403
2452152.717915669,17161.93985926251,17161.939198761705
2452153.6385564352,16950.652520443466,16950.652138506746
2452154.5591972014,16654.234682242793,16654.234275615796
2452155.479837967,16265.681840777623,16265.681298887012
2452156.4004787332,15798.157181364388,15798.156751488325
2452157.3211194994,15281.988440547962,15281.98795411285
2452158.241760265,14757.737513912354,14757.736998498764
2452159.1624010312,14266.931577791604,14266.930848065711
2452160.083041797,13842.570328971007,13842.56977144624
2452161.003682563,13501.584525530643,13501.583690921156
2452161.9243233292,13240.962065705171,13240.961308824799
2452162.844964095,13038.438203057816,13038.437444717974
2452163.765604861,12857.583303299605,12857.582424302604
2452164.686245627,12656.132319913393,12656.131725953888
2452165.606886393,12395.6543750423,12395.653855270504
2452166.527527159,12050.349281784056,12050.348689687968
2452167.448167925,11612.967066191182,11612.966459347786
2452168.368808691,11096.494641610652,11096.493937758625
2452169.2894494566,10531.220294897797,10531.219733667776
2452170.210090223,9957.846662203954,9957.845830921888
2452171.130730989,9418.218582949585,9418.217953774945
2452172.0513717546,8945.795554606597,8945.794821637423
2452172.972012521,8558.038344337412,8558.037436284396
2452173.8926532865,8252.460743308593,8252.459992018621
2452174.8132940526,8007.244794777293,8007.243816805888
2452175.7339348188,7786.271512397443,7786.270514152799
2452176.6545755845,7547.420928216099,7547.4202346075535
2452177.5752163506,7252.236834911607,7252.236100792767
2452178.4958571168,6874.746476049093,6874.745203805226
2452179.4164978825,6407.421211597598,6407.420449697127
2452180.3371386486,5862.922053520928,5862.921558055687
2452181.2577794143,5271.218873108921,5271.218278607094
2452182.1784201805,4672.754779179948,4672.754165171115
2452183.0990609466,4109.215055612477,4109.214230038903
2452184.0197017123,3614.0081482207393,3614.0074379591993
2452184.9403424785,3204.6404076103995,3204.639597554694
2452185.860983244,2878.72124675042,2878.7205560749153
2452186.7816240103,2614.5191960241636,2614.518569057283
2452187.7022647765,2375.9359787485623,2375.935252534569
2452188.622905542,2120.764711141246,2120.764046226466
2452189.5435463083,1810.3453270091206,1810.3446747792495
2452190.464187074,1418.4077837242633,1418.4071941575185
2452191.38482784,937.0854072717707,937.0847264282392
2452192.3054686063,378.7224189250806,378.7216570290824
2452193.226109372,-226.93379500282427,-226.93453874547947
2452194.146750138,-839.5135838395576,-839.5143361017015
2452195.0673909043,-1417.2278305888212,-1417.2285816390859
2452195.98803167,-1926.3873158119202,-1926.3881722872095
2452196.908672436,-2349.065433839718,-2349.0662347038374
2452197.829313202,-2687.1526669185882,-2687.1534733608014
2452198.749953968,-2961.8816420067546,-2961.8823848761763
2452199.670594734,-3208.9297031928572,-3208.930613013223
2452200.5912355,-3470.2216205625145,-3470.2223585129695
2452201.511876266,-3784.2999566549065,-3784.3005724324203
2452202.4325170317,-4177.469515033463,-4177.470248153501
2452203.353157798,-4657.7380400521215,-4657.738831575492
2452204.273798564,-5212.940919096959,-5212.941596806092
2452205.1944393297,-5813.482086098165,-5813.482984410765
2452206.115080096,-6419.067758860702,-6419.068543928063
2452207.0357208615,-6987.887442188093,-6987.8883795541815
2452207.9563616277,-7486.150913564614,-7486.151766215608
2452208.877002394,-7895.791660176833,-7895.7925387655305
2452209.7976431595,-8218.581893148516,-8218.582646747976
2452210.7182839257,-8475.712385412826,-8475.712963314725
2452211.6389246914,-8702.936166662348,-8702.936833225875
2452212.5595654575,-8942.385703197606,-8942.386343665272
2452213.4802062237,-9232.93114377456,-9232.931858442387
2452214.4008469894,-9601.287647873147,-9601.288306005885
2452215.3214877555,-10055.900075238622,-10055.90082598486
2452216.2421285217,-10585.006161717014,-10585.00692448589
2452217.1627692874,-11159.316675821356,-11159.317525269638
2452218.0834100535,-11738.702472380764,-11738.703485477317
2452219.004050819,-12281.357466145822,-12281.358315587036
2452219.9246915854,-12753.34100474123,-12753.34169852972
2452220.8453323515,-13136.32065944331,-13136.321564888896
2452221.765973117,-13431.742997814177,-13431.74365233018
2452222.6866138834,-13660.473925687804,-13660.474553210966
2452223.607254649,-13857.998749098007,-13857.9994145453
2452224.527895415,-14066.271863621112,-14066.272435793426
2452225.4485361814,-14324.083685210944,-14324.084337353039
2452226.369176947,-14658.15000590953,-14658.150717905644
2452227.289817713,-15076.959886862132,-15076.960355139337
2452228.210458479,-15568.790165845076,-15568.790915577634
2452229.131099245,-16104.34480308467,-16104.345955678791
2452230.051740011,-16643.40939243498,-16643.41027973997
2452230.972380777,-17144.00148973732,-17144.002342821062
2452231.893021543,-17571.931944647957,-17571.932477439128
2452232.813662309,-17908.58298598168,-17908.583736963363
2452233.734303075,-18155.137070140965,-18155.137736862853
2452234.654943841,-18332.27949898931,-18332.28004671793
2452235.5755846067,-18475.451494079574,-18475.45215305046
2452236.496225373,-18626.734191247633,-18626.734585973114
2452237.416866139,-18825.215139746215,-18825.21572814629
2452238.3375069047,-19098.0467523511,-19098.047270405397
2452239.258147671,-19454.229563122208,-19454.230543355145
2452240.1787884366,-19882.553075924527,-19882.553928745543
2452241.0994292027,-20354.152028763117,-20354.152693962194
2452242.020069969,-20829.10490372973,-20829.105852253248
2452242.9407107346,-21265.56029295115,-21265.561339228996
2452243.8613515007,-21629.301908870348,-21629.30262350776
2452244.7819922664,-21901.56820883303,-21901.568967104213
2452245.7026330326,-22083.339855940256,-22083.34042506809
2452246.6232737987,-22195.106852258767,-22195.107405341867
2452247.5439145644,-22272.1766669363,-22272.177183458414
2452248.4645553306,-22356.589780953484,-22356.590152412005
2452249.3851960963,-22487.49306349671,-22487.493429786104
2452250.3058368624,-22692.171282714047,-22692.17188145155
2452251.2264776286,-22979.78582630876,-22979.786225719337
2452252.1471183943,-23339.248558437564,-23339.249498228226
2452253.0677591604,-23741.726978425326,-23741.7278182761
2452253.9883999266,-24147.194236283685,-24147.19511817137
2452254.9090406923,-24513.544055581257,-24513.54507071014
2452255.8296814584,-24806.178441011776,-24806.179087462235
2452256.750322224,-25005.87928399498,-25005.88018387405
2452257.6709629903,-25113.172936145224,-25113.1735087263
2452258.5916037564,-25148.176946373194,-25148.177256219307
2452259.512244522,-25145.977881753948,-25145.978312407104
2452260.4328852883,-25148.58977257956,-25148.59003464161
2452261.353526054,-25195.33028579558,-25195.33089464959
2452262.27416682,-25313.823407714233,-25313.82363217179
2452263.1948075863,-25513.671622673937,-25513.67239275694
2452264.115448352,-25784.262100783948,-25784.2628858236
2452265.036089118,-26097.187195248902,-26097.187847101824
2452265.956729884,-26412.741820327697,-26412.7428247725
2452266.87737065,-26689.005870705354,-26689.00683402732
2452267.798011416,-26891.43126651988,-26891.431932567095
2452268.718652182,-27000.748808560304,-27000.749539592187
2452269.639292948,-27017.385692085503,-27017.385930876648
2452270.5599337136,-26961.376624356253,-26961.377207133046
2452271.48057448,-26867.80202370429,-26867.802297260187
2452272.401215246,-26778.77638087436,-26778.776498638337
2452273.3218560116,-26733.833642085,-26733.833978546652
2452274.242496778,-26760.895574499027,-26760.89612544936
2452275.163137544,-26869.889340684815,-26869.889647088374
2452276.0837783096,-27050.473159108726,-27050.473854694676
2452277.004419076,-27274.397007853986,-27274.397891686393
2452277.9250598415,-27501.949028867846,-27501.94991847255
2452278.8457006076,-27691.02247204684,-27691.023615737482
2452279.766341374,-27806.727458151752,-27806.72851229423
2452280.6869821395,-27829.34565090274,-27829.346535092347
2452281.6076229056,-27758.81621641422,-27758.81640360873
2452282.5282636713,-27614.722434463718,-27614.722542398504
2452283.4489044375,-27431.793159765395,-27431.793380271774
2452284.3695452036,-27251.939902584458,-27251.940245518344
2452285.2901859693,-27114.658025850098,-27114.658239799486
2452286.2108267355,-27047.984479985433,-27047.984153945134
2452287.131467501,-27062.077849348847,-27062.07853583079
2452288.0521082673,-27146.89813248871,-27146.89879073894
